time,io,ctlmode,ctlbrake,ctlthrottle,ctlgear_location,vehicle_speed,engine_rpm,driving_mode,throttle_percentage,brake_percentage,gear_location, imu
1551909461.3372,0,1,0.0,0.0,0,0.460000008345,nan,0,0.0,57.2389984131,1,0.0111913991728
1551909461.3476,0,1,0.0,0.0,0,0.460000008345,nan,0,0.0,57.2389984131,1,0.0111913991728
1551909461.3579,0,1,0.0,0.0,0,0.460000008345,nan,0,0.0,57.2389984131,1,0.0220526351549
1551909461.3673,0,1,0.0,0.0,0,0.460000008345,nan,0,0.0,57.2389984131,1,0.0450885038736
1551909461.3777,0,1,0.0,0.0,0,0.469999998808,nan,0,0.0,57.2389984131,1,0.0289791187886
1551909461.3881,0,1,0.0,0.0,0,0.469999998808,nan,0,0.0,57.2389984131,1,0.0289791187886
1551909461.3974,0,1,0.0,0.0,0,0.469999998808,nan,0,0.0,57.2389984131,1,0.0475173777051
1551909461.4077,0,1,0.0,0.0,0,0.469999998808,nan,0,0.0,57.2389984131,1,0.0508563998249
1551909461.4181,0,1,0.0,0.0,0,0.469999998808,nan,0,0.0,57.2389984131,1,0.0330826068381
1551909461.4274,0,1,0.0,0.0,0,0.469999998808,nan,0,0.0,57.2389984131,1,0.0634862084308
1551909461.4377,0,1,0.0,0.0,0,0.469999998808,nan,0,0.0,57.2389984131,1,0.0455806258609
1551909461.4471,0,1,0.0,0.0,0,0.469999998808,nan,0,0.0,57.2389984131,1,0.053334355258
1551909461.4576,0,1,0.0,0.0,0,0.469999998808,nan,0,0.0,57.2389984131,1,0.0620736661378
1551909461.4679,0,1,0.0,0.0,0,0.469999998808,nan,0,0.0,57.2389984131,1,0.0343505556537
1551909461.4773,0,1,0.0,0.0,0,0.469999998808,nan,0,0.0,57.2389984131,1,0.055928859289
1551909461.4877,0,1,0.0,0.0,0,0.469999998808,nan,0,0.0,57.2389984131,1,0.055928859289
1551909461.4981,0,1,0.0,0.0,0,0.469999998808,nan,0,0.0,57.2389984131,1,0.00510644216588
1551909461.5074,0,1,0.0,0.0,0,0.469999998808,nan,0,0.0,57.2389984131,1,0.00510644216588
1551909461.5177,0,1,0.0,0.0,0,0.469999998808,nan,0,0.0,57.2389984131,1,0.00795818240078
1551909461.5280,0,1,0.0,0.0,0,0.469999998808,nan,0,0.0,57.2389984131,1,-0.0112698368132
1551909461.5373,0,1,0,0,1,0.469999998808,nan,0,0.0,57.2389984131,1,-0.0112698368132
1551909461.5419,1,1,0,60.0,1,0.469999998808,nan,0,0.0,57.2389984131,1,-0.0112698368132
1551909461.5477,0,1,0,60.0,1,0.479999989271,nan,0,0.0,57.2389984131,1,0.00475679372373
1551909461.5519,1,1,0,60.0,1,0.479999989271,nan,0,0.0,57.2389984131,1,0.00475679372373
1551909461.5580,0,1,0,60.0,1,0.479999989271,nan,0,0.0,57.2389984131,1,0.00499063494259
1551909461.5619,1,1,0,60.0,1,0.479999989271,nan,0,0.0,57.2389984131,1,0.00499063494259
1551909461.5674,0,1,0,60.0,1,0.479999989271,nan,0,0.0,57.2389984131,1,0.00103089657197
1551909461.5719,1,1,0,60.0,1,0.479999989271,nan,0,0.0,57.2389984131,1,0.00103089657197
1551909461.5777,0,1,0,60.0,1,0.469999998808,nan,0,0.0,0.0,1,0.0227034140715
