time,io,ctlmode,ctlbrake,ctlthrottle,ctlgear_location,vehicle_speed,engine_rpm,driving_mode,throttle_percentage,brake_percentage,gear_location, imu
1551909420.7376,0,1,0.0,0.0,0,0.0,nan,1,0.0,0.20000000298,1,-0.0212624729648
1551909420.7479,0,1,0.0,0.0,0,0.0,nan,1,0.0,0.20000000298,1,-0.0047747950444
1551909420.7577,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.20000000298,5,-0.00262669909136
1551909420.7681,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.20000000298,5,-0.0184960305162
1551909420.7774,0,1,0.0,0.0,0,0.0,nan,0,0.0,57.2039985657,5,-0.0184960305162
1551909420.7878,0,1,0.0,0.0,0,0.0,nan,0,0.0,57.2039985657,1,-0.0379906720747
1551909420.7981,0,1,0.0,0.0,0,0.0,nan,0,0.0,57.2039985657,1,0.004170037673
1551909420.8074,0,1,0.0,0.0,0,0.0,nan,0,0.0,57.2039985657,1,0.004170037673
1551909420.8177,0,1,0.0,0.0,0,0.0,nan,0,0.0,57.2039985657,1,-0.00557323726721
1551909420.8271,0,1,0.0,0.0,0,0.0,nan,0,0.0,57.2060012817,1,-0.00524338797708
1551909420.8375,0,1,0.0,0.0,0,0.0,nan,0,0.0,57.2060012817,1,0.0100962666971
1551909420.8479,0,1,0.0,0.0,0,0.0,nan,0,0.0,57.2060012817,1,0.0100962666971
1551909420.8572,0,1,0.0,0.0,0,0.0,nan,0,0.0,57.2080001831,1,0.00126868394261
1551909420.8676,0,1,0.0,0.0,0,0.0,nan,0,0.0,57.2080001831,1,0.0269044658085
1551909420.8779,0,1,0.0,0.0,0,0.0,nan,0,0.0,57.2080001831,1,0.00124889809251
1551909420.8872,0,1,0.0,0.0,0,0.0,nan,0,0.0,57.2080001831,1,-0.00516651372676
1551909420.8975,0,1,0.0,0.0,0,0.0,nan,0,0.0,57.2120018005,1,0.0281343254813
1551909420.9078,0,1,0.0,0.0,0,0.0,nan,0,0.0,57.2120018005,1,-0.00789770232256
1551909420.9181,0,1,0.0,0.0,0,0.0,nan,0,0.0,57.2120018005,1,-0.0259075137038
1551909420.9274,0,1,0.0,0.0,0,0.0,nan,0,0.0,57.2159996033,1,-0.00573934631634
1551909420.9377,0,1,0,0,1,0.0,nan,0,0.0,57.2159996033,1,0.00892892341769
1551909420.9440,1,1,0,70.0,1,0.0,nan,0,0.0,57.2159996033,1,0.00892892341769
1551909420.9480,0,1,0,70.0,1,0.0,nan,0,0.0,57.2159996033,1,0.00892892341769
1551909420.9540,1,1,0,70.0,1,0.0,nan,0,0.0,57.2159996033,1,0.00892892341769
1551909420.9577,0,1,0,70.0,1,0.0,nan,0,0.0,57.2179985046,1,-0.023432653633
1551909420.9640,1,1,0,70.0,1,0.0,nan,0,0.0,57.2179985046,1,-0.023432653633
1551909420.9680,0,1,0,70.0,1,0.0,nan,0,0.0,57.2179985046,1,-0.0570068125252
1551909420.9740,1,1,0,70.0,1,0.0,nan,0,0.0,57.2179985046,1,-0.0570068125252
1551909420.9774,0,1,0,70.0,1,0.0,nan,0,0.0,57.2179985046,1,-0.0682281158764
1551909420.9840,1,1,0,70.0,1,0.0,nan,0,0.0,57.2179985046,1,-0.0682281158764
1551909420.9877,0,1,0,70.0,1,0.0,nan,1,0.699000000954,0.0,1,-0.0682281158764
1551909420.9940,1,1,0,70.0,1,0.0,nan,1,0.699000000954,0.0,1,-0.0682281158764
1551909420.9980,0,1,0,70.0,1,0.0,nan,1,0.699000000954,0.0,1,-0.09595945713
1551909421.0040,1,1,0,70.0,1,0.0,nan,1,0.699000000954,0.0,1,-0.09595945713
1551909421.0074,0,1,0,70.0,1,0.0,nan,1,0.699000000954,0.0,1,-0.0522714302179
1551909421.0140,1,1,0,70.0,1,0.0,nan,1,0.699000000954,0.0,1,-0.0522714302179
1551909421.0179,0,1,0,70.0,1,0.0,nan,1,0.699000000954,0.0,1,-0.128582590498
1551909421.0240,1,1,0,70.0,1,0.0,nan,1,0.699000000954,0.0,1,-0.128582590498
1551909421.0273,0,1,0,70.0,1,0.0,nan,1,0.699000000954,0.0,1,-0.0992618834958
1551909421.0340,1,1,0,70.0,1,0.0,nan,1,0.699000000954,0.0,1,-0.0992618834958
1551909421.0378,0,1,0,70.0,1,0.0,nan,1,0.699000000954,0.0,1,-0.0727189720276
1551909421.0440,1,1,0,70.0,1,0.0,nan,1,0.699000000954,0.0,1,-0.0727189720276
1551909421.0471,0,1,0,70.0,1,0.0,nan,1,0.699000000954,0.0,1,-0.0926682637447
1551909421.0540,1,1,0,70.0,1,0.0,nan,1,0.699000000954,0.0,1,-0.0926682637447
1551909421.0574,0,1,0,70.0,1,0.0,nan,1,0.699000000954,0.0,1,-0.0926682637447
1551909421.0640,1,1,0,70.0,1,0.0,nan,1,0.699000000954,0.0,1,-0.0926682637447
1551909421.0677,0,1,0,70.0,1,0.0,nan,1,0.699000000954,0.0,1,-0.111859392658
1551909421.0740,1,1,0,70.0,1,0.0,nan,1,0.699000000954,0.0,1,-0.111859392658
1551909421.0780,0,1,0,70.0,1,0.0,nan,1,0.699000000954,0.0,1,-0.11781198877
1551909421.0840,1,1,0,70.0,1,0.0,nan,1,0.699000000954,0.0,1,-0.11781198877
1551909421.0873,0,1,0,70.0,1,0.0,nan,1,0.699000000954,0.0,1,-0.100532086225
1551909421.0940,1,1,0,70.0,1,0.0,nan,1,0.699000000954,0.0,1,-0.100532086225
1551909421.0976,0,1,0,70.0,1,0.0,nan,1,0.699000000954,0.0,1,-0.084420094338
