time,io,ctlmode,ctlbrake,ctlthrottle,ctlgear_location,vehicle_speed,engine_rpm,driving_mode,throttle_percentage,brake_percentage,gear_location, imu
1551909907.2241,0,1,0.0,0.0,0,0.0,nan,1,0.0,0.0,0,0.0166119158607
1551909907.2345,0,1,0.0,0.0,0,0.0,nan,1,0.0,0.0,0,0.0120345384243
1551909907.2440,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,0.00838142621349
1551909907.2543,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,0.00473072684656
1551909907.2642,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,0.00689395671157
1551909907.2745,0,1,0.0,0.0,0,0.0,nan,0,0.0,57.2369995117,1,-0.00591888735145
1551909907.2838,0,1,0.0,0.0,0,0.0,nan,0,0.0,57.2369995117,1,0.0111891498214
1551909907.2943,0,1,0.0,0.0,0,0.0,nan,0,0.0,57.2369995117,1,0.0166693743322
1551909907.3039,0,1,0.0,0.0,0,0.0,nan,0,0.0,57.2369995117,1,0.0019716466761
1551909907.3138,0,1,0.0,0.0,0,0.0,nan,0,0.0,57.2369995117,1,-0.0251890663471
1551909907.3241,0,1,0.0,0.0,0,0.0,nan,0,0.0,57.2369995117,1,-0.016363027922
1551909907.3344,0,1,0.0,0.0,0,0.0,nan,0,0.0,57.2369995117,1,0.00346554365151
1551909907.3439,0,1,0.0,0.0,0,0.0,nan,0,0.0,57.2369995117,1,0.00191505510099
1551909907.3544,0,1,0.0,0.0,0,0.0,nan,0,0.0,57.2369995117,1,-0.0170134964463
1551909907.3643,0,1,0.0,0.0,0,0.0,nan,0,0.0,57.2369995117,1,-0.00786534886865
1551909907.3739,0,1,0.0,0.0,0,0.0,nan,0,0.0,57.2369995117,1,0.000696809863537
1551909907.3843,0,1,0.0,0.0,0,0.0,nan,0,0.0,57.2369995117,1,-0.0148508132349
1551909907.3939,0,1,0.0,0.0,0,0.0,nan,0,0.0,57.2369995117,1,-0.0227973369836
1551909907.4042,0,1,0.0,0.0,0,0.0,nan,0,0.0,57.2369995117,1,-0.034366966058
1551909907.4138,0,1,0.0,0.0,0,0.0,nan,0,0.0,57.2369995117,1,0.00378562711437
1551909907.4241,0,1,0,0,1,0.0,nan,0,0.0,57.2369995117,1,-0.0144799156741
1551909907.4307,1,1,0,40.0,1,0.0,nan,0,0.0,57.2369995117,1,0.0108813627919
1551909907.4345,0,1,0,40.0,1,0.0,nan,0,0.0,57.2369995117,1,0.0108813627919
1551909907.4407,1,1,0,40.0,1,0.0,nan,0,0.0,57.2369995117,1,-0.00807349150402
1551909907.4439,0,1,0,40.0,1,0.0,nan,0,0.0,57.2369995117,1,-0.00807349150402
1551909907.4508,1,1,0,40.0,1,0.0,nan,0,0.0,57.2369995117,1,0.0172520367639
1551909907.4543,0,1,0,40.0,1,0.0,nan,0,0.0,57.2369995117,1,0.0172520367639
1551909907.4608,1,1,0,40.0,1,0.0,nan,0,0.0,57.2369995117,1,0.0111429099124
1551909907.4641,0,1,0,40.0,1,0.0,nan,0,0.0,57.2369995117,1,0.0111429099124
1551909907.4709,1,1,0,40.0,1,0.0,nan,0,0.0,57.2369995117,1,0.00261097347837
1551909907.4745,0,1,0,40.0,1,0.0,nan,0,0.40000000596,0.0,1,0.00261097347837
1551909907.4808,1,1,0,40.0,1,0.0,nan,0,0.40000000596,0.0,1,-0.0050467880248
1551909907.4839,0,1,0,40.0,1,0.0,nan,0,0.40000000596,0.0,1,-0.0050467880248
1551909907.4907,1,1,0,40.0,1,0.0,nan,0,0.40000000596,0.0,1,-0.0123999686796
1551909907.4943,0,1,0,40.0,1,0.0,nan,0,0.40000000596,0.0,1,-0.0123999686796
1551909907.5008,1,1,0,40.0,1,0.0,nan,0,0.40000000596,0.0,1,0.0184391721411
1551909907.5039,0,1,0,40.0,1,0.0,nan,0,0.40000000596,0.0,1,0.0184391721411
1551909907.5108,1,1,0,40.0,1,0.0,nan,0,0.40000000596,0.0,1,0.0175000847833
1551909907.5143,0,1,0,40.0,1,0.0,nan,1,0.40000000596,0.0,1,0.0175000847833
1551909907.5208,1,1,0,40.0,1,0.0,nan,1,0.40000000596,0.0,1,-0.0325300536247
1551909907.5236,0,1,0,40.0,1,0.0,nan,1,0.40000000596,0.0,1,-0.0325300536247
1551909907.5307,1,1,0,40.0,1,0.0,nan,1,0.40000000596,0.0,1,0.00989005970623
1551909907.5341,0,1,0,40.0,1,0.0,nan,1,0.40000000596,0.0,1,0.00989005970623
1551909907.5408,1,1,0,40.0,1,0.0,nan,1,0.40000000596,0.0,1,0.00713453180049
1551909907.5445,0,1,0,40.0,1,0.0,nan,1,0.40000000596,0.0,1,0.00713453180049
1551909907.5508,1,1,0,40.0,1,0.0,nan,1,0.40000000596,0.0,1,0.000470709872403
1551909907.5538,0,1,0,40.0,1,0.0,nan,1,0.40000000596,0.0,1,0.000470709872403
1551909907.5607,1,1,0,40.0,1,0.0,nan,1,0.40000000596,0.0,1,0.00562718467856
1551909907.5643,0,1,0,40.0,1,0.0,nan,1,0.40000000596,0.0,1,0.00562718467856
1551909907.5708,1,1,0,40.0,1,0.0,nan,1,0.40000000596,0.0,1,0.0123784387372
1551909907.5737,0,1,0,40.0,1,0.0,nan,1,0.40000000596,0.0,1,0.0123784387372
